id,date,hour,lan,lon
AL161980,19801112,0600,23.9,-88.3
AL161980,19801112,1200,23.8,-89.0
AL161980,19801112,1800,23.8,-89.8
AL161980,19801113,0000,24.0,-90.3
AL161980,19801113,0600,24.9,-91.6
AL161980,19801113,1200,25.6,-92.8
AL161980,19801113,1800,25.6,-94.0
AL161980,19801114,0000,25.5,-95.0
AL161980,19801114,0600,25.6,-95.2
AL161980,19801114,1200,25.8,-95.2
AL161980,19801114,1800,26.0,-94.8
AL161980,19801115,0000,26.2,-94.4
AL161980,19801115,0600,26.3,-93.7
AL161980,19801115,1200,26.2,-93.2
AL161980,19801115,1800,25.9,-92.9
AL161980,19801116,0000,25.4,-93.0
AL161980,19801116,0600,25.2,-93.1
AL171980,19801112,1200,13.0,-80.0
AL171980,19801112,1800,13.4,-80.7
AL171980,19801113,0000,14.0,-81.2
AL171980,19801113,0600,14.4,-81.9
AL171980,19801113,1200,15.0,-82.4
AL171980,19801113,1800,15.9,-83.0
AL171980,19801114,0000,16.4,-83.5
AL171980,19801114,0600,17.1,-83.8
AL171980,19801114,1200,18.0,-83.9
AL171980,19801114,1800,18.8,-83.8
AL171980,19801115,0000,19.4,-83.6
AL171980,19801115,0600,20.0,-83.3
AL171980,19801115,1200,20.7,-83.0
AL171980,19801115,1800,21.1,-82.9
AL171980,19801116,0000,21.7,-82.8
AL171980,19801116,0600,22.2,-82.7
AL171980,19801116,1200,22.9,-82.8
AL171980,19801116,1800,23.9,-82.9
AL171980,19801117,0000,24.4,-83.0
AL171980,19801117,0600,25.2,-83.2
AL171980,19801117,1200,26.0,-83.5
AL171980,19801117,1800,27.2,-83.2
AL171980,19801118,0000,28.0,-83.0
AL171980,19801118,0600,29.0,-82.0
AL171980,19801118,1200,30.0,-81.0
AL181980,19801125,0000,36.0,-46.0
AL181980,19801125,0600,36.8,-44.8
AL181980,19801125,1200,37.2,-44.5
AL181980,19801125,1800,37.7,-44.7
AL181980,19801126,0000,37.4,-44.8
AL181980,19801126,0600,37.0,-44.2
AL181980,19801126,1200,36.8,-42.5
AL181980,19801126,1800,37.1,-40.5
AL181980,19801127,0000,37.8,-38.3
AL181980,19801127,0600,38.9,-36.5
AL181980,19801127,1200,40.4,-34.9
AL181980,19801127,1800,42.3,-33.1
AL181980,19801128,0000,45.0,-32.0
AL011981,19810406,1200,21.0,-61.5
AL011981,19810406,1800,20.2,-62.1
AL011981,19810407,0000,19.7,-62.9
AL011981,19810407,0600,18.9,-63.4
AL011981,19810407,1200,18.0,-64.0
AL021981,19810419,1200,11.0,-79.0
AL021981,19810419,1800,11.7,-78.7
AL021981,19810420,0000,12.3,-78.2
AL021981,19810420,0600,13.0,-78.0
AL021981,19810420,1200,13.5,-77.5
AL021981,19810420,1800,14.5,-77.5
AL021981,19810421,0000,14.2,-78.4
AL021981,19810421,0600,13.4,-79.0
AL021981,19810421,1200,12.8,-79.6
AL021981,19810421,1800,12.0,-80.2
AL031981,19810506,1800,18.4,-83.6
AL031981,19810507,0000,18.4,-82.7
AL031981,19810507,0600,18.6,-81.7
AL031981,19810507,1200,19.0,-80.6
AL031981,19810507,1800,19.6,-79.7
AL031981,19810508,0000,20.3,-78.7
AL031981,19810508,0600,21.1,-77.4
AL031981,19810508,1200,22.4,-76.4
AL031981,19810508,1800,23.0,-74.5
AL031981,19810509,0000,23.4,-72.8
AL031981,19810509,0600,24.0,-71.0
AL041981,19810603,0600,19.4,-94.3
AL041981,19810603,1200,20.0,-95.0
AL041981,19810603,1800,20.9,-95.3
AL041981,19810604,0000,21.8,-95.8
AL041981,19810604,0600,22.8,-96.0
AL041981,19810604,1200,23.6,-96.4
AL041981,19810604,1800,25.0,-96.3
AL041981,19810605,0000,26.2,-96.2
AL041981,19810605,0600,27.7,-96.1
AL041981,19810605,1200,29.0,-96.0
AL041981,19810605,1800,30.3,-95.3
AL051981,19810617,1200,19.5,-91.6
AL051981,19810617,1800,19.8,-92.7
AL051981,19810618,0000,20.2,-93.8
AL051981,19810618,0600,20.6,-94.9
AL051981,19810618,1200,21.0,-96.0
AL051981,19810618,1800,21.3,-97.0
AL051981,19810619,0000,21.8,-98.2
AL061981,19810629,1200,36.0,-65.0
AL061981,19810629,1800,36.0,-67.0
AL061981,19810630,0000,36.0,-69.0
AL061981,19810630,0600,36.0,-71.0
AL061981,19810630,1200,36.0,-72.5
AL061981,19810630,1800,36.2,-73.8
AL061981,19810701,0000,36.6,-74.7
AL061981,19810701,0600,37.4,-76.0
AL061981,19810701,1200,38.5,-78.5
AL071981,19810702,0600,24.0,-79.0
AL071981,19810702,1200,25.0,-80.0
AL071981,19810702,1800,26.8,-80.3
AL071981,19810703,0000,28.0,-80.5
AL071981,19810703,0600,29.2,-80.8
AL071981,19810703,1200,31.0,-81.0
AL071981,19810703,1800,32.5,-80.5
AL071981,19810704,0000,34.0,-80.0
AL081981,19810725,0600,23.3,-91.8
AL081981,19810725,1200,23.8,-93.0
AL081981,19810725,1800,24.0,-94.1
AL081981,19810726,0000,24.3,-95.2
AL081981,19810726,0600,24.8,-96.7
AL081981,19810726,1200,25.0,-98.0
AL081981,19810726,1800,25.4,-99.3
AL091981,19810802,1800,36.1,-67.8
AL091981,19810803,0000,36.7,-67.1
AL091981,19810803,0600,37.4,-66.2
AL091981,19810803,1200,38.3,-65.7
AL091981,19810803,1800,38.7,-64.9
AL091981,19810804,0000,39.0,-63.8
AL091981,19810804,0600,39.4,-62.2
AL091981,19810804,1200,40.4,-60.7
AL091981,19810804,1800,41.3,-58.4
AL091981,19810805,0000,42.2,-55.7
AL091981,19810805,0600,43.3,-52.7
AL091981,19810805,1200,44.1,-50.4
AL101981,19810807,0600,10.5,-25.7
AL101981,19810807,1200,10.8,-28.1
AL101981,19810807,1800,11.0,-29.6
AL101981,19810808,0000,11.3,-31.3
AL101981,19810808,0600,11.7,-33.1
AL101981,19810808,1200,12.0,-35.0
AL101981,19810808,1800,12.5,-36.7
AL101981,19810809,0000,12.8,-38.7
AL101981,19810809,0600,13.1,-40.8
AL101981,19810809,1200,13.3,-43.0
AL101981,19810809,1800,13.5,-45.0
AL101981,19810810,0000,13.5,-47.0
AL101981,19810810,0600,13.5,-49.0
AL101981,19810810,1200,13.5,-51.0
AL101981,19810810,1800,13.6,-52.9
AL101981,19810811,0000,13.8,-54.9
AL101981,19810811,0600,14.0,-56.5
AL101981,19810811,1200,14.3,-58.3
AL101981,19810811,1800,14.6,-60.1
AL101981,19810812,0000,14.9,-61.9
AL101981,19810812,0600,15.2,-63.8
AL101981,19810812,1200,15.4,-65.7
AL101981,19810812,1800,15.6,-67.6
AL101981,19810813,0000,15.8,-69.5
AL101981,19810813,0600,15.9,-71.2
AL101981,19810813,1200,16.1,-72.8
AL101981,19810813,1800,16.4,-74.4
AL101981,19810814,0000,16.8,-75.7
AL101981,19810814,0600,17.4,-77.0
AL101981,19810814,1200,18.0,-78.0
AL101981,19810814,1800,18.8,-78.8
AL101981,19810815,0000,19.5,-79.5
AL101981,19810815,0600,20.3,-80.0
AL101981,19810815,1200,21.0,-80.5
AL101981,19810815,1800,21.7,-80.8
AL101981,19810816,0000,22.4,-81.0
AL101981,19810816,0600,23.0,-81.2
AL101981,19810816,1200,23.8,-81.4
AL101981,19810816,1800,24.5,-81.3
AL101981,19810817,0000,24.9,-81.3
AL101981,19810817,0600,25.2,-81.2
AL101981,19810817,1200,25.8,-81.2
AL101981,19810817,1800,26.2,-81.2
AL101981,19810818,0000,26.5,-81.2
AL101981,19810818,0600,26.8,-81.1
AL101981,19810818,1200,27.2,-81.0
AL101981,19810818,1800,27.6,-81.0
AL101981,19810819,0000,28.7,-80.8
AL101981,19810819,0600,29.7,-80.8
AL101981,19810819,1200,31.0,-80.8
AL101981,19810819,1800,32.2,-79.9
AL101981,19810820,0000,33.4,-78.8
AL101981,19810820,0600,34.7,-77.0
AL101981,19810820,1200,35.5,-75.2
AL101981,19810820,1800,36.3,-73.0
AL101981,19810821,0000,37.1,-70.4
AL101981,19810821,0600,37.8,-68.0
AL101981,19810821,1200,38.1,-65.4
AL101981,19810821,1800,38.4,-62.8
AL101981,19810822,0000,37.8,-59.7
AL111981,19810817,0600,12.8,-33.0
AL111981,19810817,1200,13.0,-34.5
AL111981,19810817,1800,13.3,-36.0
AL111981,19810818,0000,13.6,-37.4
AL111981,19810818,0600,13.8,-38.9
AL111981,19810818,1200,14.0,-40.5
AL111981,19810818,1800,14.0,-42.2
AL111981,19810819,0000,14.0,-44.0
AL111981,19810819,0600,13.9,-46.0
AL111981,19810819,1200,13.8,-47.7
AL111981,19810819,1800,13.6,-49.0
AL111981,19810820,0000,13.4,-50.3
AL111981,19810820,0600,13.1,-51.9
AL111981,19810820,1200,13.0,-53.1
AL111981,19810820,1800,12.5,-54.5
AL111981,19810821,0000,12.0,-55.7
AL111981,19810821,0600,11.6,-56.9
AL111981,19810821,1200,11.0,-58.0
AL111981,19810821,1800,10.3,-59.1
AL121981,19810826,1800,20.7,-92.6
AL121981,19810827,0000,21.0,-93.6
AL121981,19810827,0600,21.2,-94.2
AL121981,19810827,1200,21.6,-95.0
AL121981,19810827,1800,22.0,-95.9
AL121981,19810828,0000,22.3,-96.7
AL121981,19810828,0600,22.8,-97.2
AL121981,19810828,1200,23.0,-98.0
AL121981,19810828,1800,24.0,-98.2
AL121981,19810829,0000,24.7,-98.6
AL121981,19810829,0600,25.2,-98.8
AL121981,19810829,1200,26.0,-99.0
AL131981,19810831,1200,29.8,-72.7
AL131981,19810831,1800,29.9,-71.2
AL131981,19810901,0000,29.9,-69.7
AL131981,19810901,0600,30.1,-68.4
AL131981,19810901,1200,30.4,-67.3
AL131981,19810901,1800,31.3,-66.6
AL131981,19810902,0000,31.9,-65.9
AL131981,19810902,0600,32.6,-65.1
AL131981,19810902,1200,33.3,-64.4
AL131981,19810902,1800,34.1,-64.1
AL131981,19810903,0000,35.0,-64.0
AL131981,19810903,0600,36.0,-65.0
AL131981,19810903,1200,35.0,-65.8
AL131981,19810903,1800,34.2,-65.0
AL131981,19810904,0000,34.6,-63.6
AL131981,19810904,0600,35.3,-62.7
AL131981,19810904,1200,36.2,-61.9
AL131981,19810904,1800,37.1,-61.2
AL131981,19810905,0000,38.2,-60.9
AL131981,19810905,0600,38.6,-60.8
AL131981,19810905,1200,39.0,-60.8
AL131981,19810905,1800,39.4,-59.9
AL131981,19810906,0000,39.9,-59.0
AL131981,19810906,0600,40.3,-58.4
AL131981,19810906,1200,40.8,-58.0
AL131981,19810906,1800,41.2,-57.4
AL131981,19810907,0000,41.6,-56.8
AL131981,19810907,0600,41.9,-55.9
AL131981,19810907,1200,42.0,-55.0
AL131981,19810907,1800,42.3,-54.1
AL131981,19810908,0000,42.7,-53.4
AL131981,19810908,0600,42.9,-52.5
AL131981,19810908,1200,42.2,-51.9
AL131981,19810908,1800,41.7,-51.2
AL131981,19810909,0000,41.0,-50.2
AL131981,19810909,0600,40.9,-49.1
AL131981,19810909,1200,40.9,-47.9
AL131981,19810909,1800,41.0,-46.9
AL131981,19810910,0000,41.2,-45.9
AL131981,19810910,0600,41.9,-45.1
AL131981,19810910,1200,42.5,-44.8
AL131981,19810910,1800,42.7,-44.0
AL131981,19810911,0000,42.2,-43.3
AL131981,19810911,0600,42.1,-42.7
AL131981,19810911,1200,42.2,-42.0
AL131981,19810911,1800,42.3,-41.5
AL131981,19810912,0000,42.7,-41.0
AL141981,19810903,1200,16.2,-60.3
AL141981,19810903,1800,16.7,-61.1
AL141981,19810904,0000,17.3,-61.9
AL141981,19810904,0600,18.0,-62.6
AL141981,19810904,1200,18.6,-63.3
AL141981,19810904,1800,19.0,-64.0
AL141981,19810905,0000,19.5,-64.7
AL141981,19810905,0600,20.1,-65.5
AL141981,19810905,1200,20.9,-66.2
AL141981,19810905,1800,21.7,-67.1
AL141981,19810906,0000,22.6,-67.7
AL141981,19810906,0600,23.6,-68.6
AL141981,19810906,1200,24.5,-69.1
AL141981,19810906,1800,25.5,-69.1
AL141981,19810907,0000,26.4,-69.1
AL141981,19810907,0600,27.5,-68.9
AL141981,19810907,1200,28.4,-68.5
AL141981,19810907,1800,29.3,-67.8
AL141981,19810908,0000,29.9,-67.2
AL141981,19810908,0600,30.6,-66.5
AL141981,19810908,1200,31.4,-65.6
AL141981,19810908,1800,32.0,-64.7
AL141981,19810909,0000,32.9,-63.0
AL141981,19810909,0600,33.7,-60.7
AL141981,19810909,1200,34.2,-58.5
AL141981,19810909,1800,33.8,-56.3
AL141981,19810910,0000,33.5,-54.0
AL141981,19810910,0600,33.6,-51.3
AL141981,19810910,1200,34.0,-48.7
AL141981,19810910,1800,34.0,-46.4
AL141981,19810911,0000,33.8,-44.1
AL141981,19810911,0600,34.5,-41.7
AL141981,19810911,1200,35.5,-39.7
AL141981,19810911,1800,36.6,-38.3
AL141981,19810912,0000,37.6,-36.9
AL141981,19810912,0600,39.0,-35.2
AL141981,19810912,1200,40.6,-33.4
AL151981,19810907,0000,14.8,-54.0
AL151981,19810907,0600,14.9,-55.7
AL151981,19810907,1200,15.1,-57.4
AL151981,19810907,1800,15.3,-59.0
AL151981,19810908,0000,15.6,-60.6
AL151981,19810908,0600,16.1,-62.3
AL151981,19810908,1200,16.8,-64.0
AL151981,19810908,1800,17.8,-65.4
AL151981,19810909,0000,18.9,-66.9
AL151981,19810909,0600,19.6,-68.3
AL151981,19810909,1200,20.3,-70.0
AL151981,19810909,1800,21.3,-71.7
AL151981,19810910,0000,22.1,-72.8
AL151981,19810910,0600,22.7,-73.7
AL151981,19810910,1200,23.7,-74.5
AL151981,19810910,1800,24.8,-74.4
AL151981,19810911,0000,26.3,-73.9
AL151981,19810911,0600,27.7,-73.0
AL151981,19810911,1200,29.0,-72.0
AL151981,19810911,1800,30.2,-70.9
AL151981,19810912,0000,31.5,-69.6
AL151981,19810912,0600,32.5,-68.5
AL151981,19810912,1200,33.4,-67.1
AL151981,19810912,1800,34.1,-65.6
AL151981,19810913,0000,34.9,-63.5
AL151981,19810913,0600,35.8,-60.7
AL151981,19810913,1200,36.8,-57.0
AL151981,19810913,1800,37.7,-53.2
AL151981,19810914,0000,38.3,-49.4
AL151981,19810914,0600,38.8,-45.6
AL151981,19810914,1200,39.2,-41.9
AL151981,19810914,1800,39.6,-38.6
AL151981,19810915,0000,39.9,-35.3
AL151981,19810915,0600,40.1,-33.0
AL151981,19810915,1200,40.3,-30.7
AL151981,19810915,1800,40.5,-28.2
AL161981,19810911,1800,14.0,-49.0
AL161981,19810912,0000,15.4,-50.7
AL161981,19810912,0600,17.1,-52.7
AL161981,19810912,1200,18.4,-54.7
AL161981,19810912,1800,19.4,-56.3
AL161981,19810913,0000,20.2,-57.8
AL161981,19810913,0600,21.2,-59.3
AL161981,19810913,1200,22.2,-60.6
AL161981,19810913,1800,23.1,-61.4
AL161981,19810914,0000,24.1,-62.0
AL161981,19810914,0600,25.2,-62.5
AL161981,19810914,1200,26.4,-62.7
AL161981,19810914,1800,27.6,-62.8
AL161981,19810915,0000,28.4,-62.6
AL161981,19810915,0600,29.5,-62.3
AL161981,19810915,1200,30.8,-61.2
AL161981,19810915,1800,32.1,-60.3
AL161981,19810916,0000,33.2,-59.2
AL161981,19810916,0600,34.2,-58.0
AL161981,19810916,1200,34.9,-56.8
AL161981,19810916,1800,35.3,-55.7
AL161981,19810917,0000,35.7,-54.8
AL161981,19810917,0600,35.9,-53.8
AL161981,19810917,1200,36.2,-52.7
AL161981,19810917,1800,36.5,-51.3
AL161981,19810918,0000,37.1,-49.9
AL161981,19810918,0600,37.5,-48.2
AL161981,19810918,1200,37.9,-46.8
AL161981,19810918,1800,38.3,-45.2
AL161981,19810919,0000,38.5,-43.0
AL161981,19810919,0600,38.3,-40.6
AL161981,19810919,1200,38.1,-38.0
AL161981,19810919,1800,37.7,-35.3
AL161981,19810920,0000,36.7,-32.8
AL171981,19810912,0000,11.8,-73.8
AL171981,19810912,0600,11.9,-74.9
AL171981,19810912,1200,12.0,-76.0
AL171981,19810912,1800,12.2,-77.1
AL171981,19810913,0000,12.3,-78.2
AL171981,19810913,0600,12.4,-79.4
AL171981,19810913,1200,12.5,-80.6
AL171981,19810913,1800,12.8,-81.4
AL171981,19810914,0000,12.9,-82.3
AL171981,19810914,0600,12.9,-83.2
AL171981,19810914,1200,13.0,-84.0
AL181981,19810921,1200,13.5,-32.5
AL181981,19810921,1800,13.3,-33.6
AL181981,19810922,0000,13.1,-34.9
AL181981,19810922,0600,12.8,-36.0
AL181981,19810922,1200,12.6,-37.2
AL181981,19810922,1800,12.5,-38.4
AL181981,19810923,0000,12.4,-39.6
AL181981,19810923,0600,12.5,-40.8
AL181981,19810923,1200,12.7,-42.2
AL181981,19810923,1800,13.0,-43.8
AL181981,19810924,0000,13.3,-45.3
AL181981,19810924,0600,13.8,-46.7
AL181981,19810924,1200,14.3,-47.8
AL181981,19810924,1800,15.0,-48.9
AL181981,19810925,0000,15.6,-50.1
AL181981,19810925,0600,16.6,-51.2
AL181981,19810925,1200,17.4,-52.0
AL181981,19810925,1800,18.2,-52.8
AL181981,19810926,0000,19.1,-53.5
AL181981,19810926,0600,19.7,-54.3
AL181981,19810926,1200,20.3,-55.1
AL181981,19810926,1800,21.0,-55.7
AL181981,19810927,0000,21.8,-56.4
AL181981,19810927,0600,22.4,-56.8
AL181981,19810927,1200,23.0,-57.2
AL181981,19810927,1800,23.8,-57.2
AL181981,19810928,0000,24.7,-56.9
AL181981,19810928,0600,25.8,-56.8
AL181981,19810928,1200,27.0,-56.7
AL181981,19810928,1800,28.4,-56.2
AL181981,19810929,0000,29.8,-55.3
AL181981,19810929,0600,31.3,-54.0
AL181981,19810929,1200,32.6,-52.6
AL181981,19810929,1800,34.1,-50.4
AL181981,19810930,0000,35.9,-47.5
AL181981,19810930,0600,37.5,-45.1
AL181981,19810930,1200,38.9,-42.4
AL181981,19810930,1800,40.0,-39.5
AL181981,19811001,0000,41.3,-36.1
AL181981,19811001,0600,42.5,-33.7
AL181981,19811001,1200,43.7,-32.0
AL181981,19811001,1800,44.8,-30.3
AL181981,19811002,0000,45.1,-28.5
AL181981,19811002,0600,45.4,-25.0
AL181981,19811002,1200,45.2,-21.0
AL181981,19811002,1800,44.5,-17.0
AL181981,19811003,0000,43.6,-11.5
AL181981,19811003,0600,45.0,-4.0
AL191981,19810926,0000,8.0,-38.0
AL191981,19810926,0600,8.2,-39.0
AL191981,19810926,1200,8.7,-40.0
AL191981,19810926,1800,8.9,-41.0
AL191981,19810927,0000,9.0,-42.0
AL191981,19810927,0600,9.3,-43.0
AL191981,19810927,1200,9.6,-44.0
AL191981,19810927,1800,10.0,-45.0
AL191981,19810928,0000,10.2,-46.0
AL191981,19810928,0600,10.7,-47.0
AL191981,19810928,1200,11.0,-48.0
AL191981,19810928,1800,11.3,-49.0
AL191981,19810929,0000,11.8,-50.0
AL191981,19810929,0600,12.0,-51.0
AL191981,19810929,1200,12.4,-52.0
AL191981,19810929,1800,13.0,-53.2
AL191981,19810930,0000,13.8,-54.6
AL191981,19810930,0600,14.3,-55.8
AL191981,19810930,1200,15.0,-57.0
AL191981,19810930,1800,15.2,-58.2
AL191981,19811001,0000,15.9,-59.8
AL191981,19811001,0600,16.1,-61.0
AL191981,19811001,1200,16.5,-62.3
AL191981,19811001,1800,17.5,-63.2
AL191981,19811002,0000,18.9,-64.1
AL191981,19811002,0600,19.8,-65.0
AL191981,19811002,1200,21.0,-66.0
AL191981,19811002,1800,22.5,-65.3
AL191981,19811003,0000,24.0,-64.5
AL191981,19811003,0600,25.3,-63.8
AL191981,19811003,1200,27.0,-63.0
AL191981,19811003,1800,28.8,-61.3
AL191981,19811004,0000,30.3,-59.7
AL191981,19811004,0600,32.0,-57.7
AL191981,19811004,1200,33.7,-55.8
AL191981,19811004,1800,35.0,-53.6
AL201981,19811029,1200,25.0,-47.5
AL201981,19811029,1800,26.4,-47.1
AL201981,19811030,0000,27.7,-46.6
AL201981,19811030,0600,28.7,-45.9
AL201981,19811030,1200,29.6,-45.2
AL201981,19811030,1800,30.2,-44.5
AL201981,19811031,0000,30.7,-43.9
AL201981,19811031,0600,31.1,-43.1
AL201981,19811031,1200,31.5,-42.2
AL201981,19811031,1800,31.9,-40.8
AL201981,19811101,0000,32.5,-39.0
AL201981,19811101,0600,33.7,-37.0
AL201981,19811101,1200,35.3,-34.9
AL201981,19811101,1800,37.8,-32.1
AL201981,19811102,0000,41.5,-29.5
AL211981,19811103,0000,16.9,-81.2
AL211981,19811103,0600,17.2,-81.3
AL211981,19811103,1200,17.5,-81.4
AL211981,19811103,1800,17.8,-81.4
AL211981,19811104,0000,18.1,-81.4
AL211981,19811104,0600,18.3,-81.4
AL211981,19811104,1200,18.6,-81.3
AL211981,19811104,1800,18.9,-81.2
AL211981,19811105,0000,19.2,-81.1
AL211981,19811105,0600,19.6,-80.8
AL211981,19811105,1200,20.0,-80.5
AL211981,19811105,1800,20.4,-80.1
AL211981,19811106,0000,20.9,-79.5
AL211981,19811106,0600,21.6,-78.3
AL211981,19811106,1200,22.4,-77.0
AL211981,19811106,1800,23.2,-75.5
AL211981,19811107,0000,24.0,-73.3
AL211981,19811107,0600,25.0,-70.6
AL211981,19811107,1200,25.9,-67.5
AL211981,19811107,1800,26.8,-64.5
AL221981,19811112,1200,31.0,-74.0
AL221981,19811112,1800,31.4,-73.1
AL221981,19811113,0000,31.8,-72.3
AL221981,19811113,0600,32.2,-71.6
AL221981,19811113,1200,32.7,-71.0
AL221981,19811113,1800,33.2,-70.6
AL221981,19811114,0000,33.7,-70.6
AL221981,19811114,0600,34.3,-70.8
AL221981,19811114,1200,34.8,-71.1
AL221981,19811114,1800,35.3,-71.4
AL221981,19811115,0000,35.8,-71.8
AL221981,19811115,0600,36.5,-71.9
AL221981,19811115,1200,37.2,-71.8
AL221981,19811115,1800,37.9,-71.4
AL221981,19811116,0000,38.6,-70.9
AL221981,19811116,0600,39.3,-70.2
AL221981,19811116,1200,40.0,-69.5
AL221981,19811116,1800,40.7,-68.5
AL221981,19811117,0000,41.4,-67.1
AL221981,19811117,0600,42.9,-65.8
AL011982,19820602,1200,21.7,-87.1
AL011982,19820602,1800,22.2,-86.5
AL011982,19820603,0000,22.6,-85.8
AL011982,19820603,0600,22.8,-85.0
AL011982,19820603,1200,23.2,-84.2
AL011982,19820603,1800,24.0,-83.6
AL011982,19820604,0000,24.8,-83.4
AL011982,19820604,0600,24.9,-84.1
AL011982,19820604,1200,24.9,-84.8
AL011982,19820604,1800,25.0,-84.2
AL011982,19820605,0000,25.1,-84.1
AL011982,19820605,0600,25.2,-84.0
AL011982,19820605,1200,25.3,-83.9
AL011982,19820605,1800,25.4,-83.6
AL011982,19820606,0000,25.5,-83.3
AL011982,19820606,0600,25.5,-83.0
AL011982,19820606,1200,25.5,-82.6
AL021982,19820618,0000,25.8,-86.4
AL021982,19820618,0600,27.1,-84.6
AL021982,19820618,1200,28.7,-82.8
AL021982,19820618,1800,31.4,-80.3
AL021982,19820619,0000,32.5,-79.2
AL021982,19820619,0600,33.9,-77.8
AL021982,19820619,1200,35.3,-76.0
AL021982,19820619,1800,37.1,-73.0
AL021982,19820620,0000,39.5,-70.0
AL021982,19820620,0600,42.5,-65.5
AL021982,19820620,1200,44.5,-60.0
AL021982,19820620,1800,45.4,-56.0
AL031982,19820828,1200,13.7,-22.2
AL031982,19820828,1800,13.9,-22.7
AL031982,19820829,0000,14.1,-23.6
AL031982,19820829,0600,14.5,-24.9
AL031982,19820829,1200,14.9,-26.3
AL031982,19820829,1800,15.3,-27.7
AL031982,19820830,0000,15.7,-29.1
AL031982,19820830,0600,16.0,-30.6
AL031982,19820830,1200,16.3,-32.1
AL031982,19820830,1800,16.7,-33.6
AL031982,19820831,0000,17.0,-35.0
AL031982,19820831,0600,17.2,-36.4
AL031982,19820831,1200,17.7,-37.8
AL031982,19820831,1800,18.0,-39.0
AL031982,19820901,0000,18.3,-40.0
AL031982,19820901,0600,18.6,-40.9
AL031982,19820901,1200,18.8,-41.7
AL031982,19820901,1800,19.0,-42.4
AL031982,19820902,0000,19.2,-43.2
AL031982,19820902,0600,19.4,-44.1
AL031982,19820902,1200,19.7,-45.1
AL031982,19820902,1800,19.9,-46.2
AL031982,19820903,0000,20.1,-47.4
AL031982,19820903,0600,20.1,-48.6
AL031982,19820903,1200,20.0,-49.8
AL031982,19820903,1800,20.0,-51.0
AL031982,19820904,0000,19.9,-51.9
AL031982,19820904,0600,19.9,-52.9
AL031982,19820904,1200,19.8,-53.8
AL031982,19820904,1800,19.7,-54.9
AL031982,19820905,0000,19.6,-55.9
AL031982,19820905,0600,19.4,-57.0
AL031982,19820905,1200,19.4,-58.3
AL031982,19820905,1800,19.5,-59.7
AL031982,19820906,0000,19.7,-61.0
AL031982,19820906,0600,19.8,-62.3
AL031982,19820906,1200,20.0,-63.6
AL041982,19820906,0000,16.8,-53.0
AL041982,19820906,0600,16.9,-54.1
AL041982,19820906,1200,17.0,-55.1
AL041982,19820906,1800,17.7,-56.2
AL041982,19820907,0000,18.0,-57.2
AL041982,19820907,0600,18.6,-58.2
AL041982,19820907,1200,19.0,-59.0
AL041982,19820907,1800,19.5,-60.2
AL041982,19820908,0000,20.0,-61.2
AL041982,19820908,0600,20.4,-62.2
AL041982,19820908,1200,21.0,-63.0
AL041982,19820908,1800,21.8,-64.0
AL041982,19820909,0000,22.4,-64.9
AL041982,19820909,0600,23.2,-65.5
AL041982,19820909,1200,24.0,-66.0
AL051982,19820909,0000,26.2,-91.0
AL051982,19820909,0600,26.3,-91.7
AL051982,19820909,1200,26.4,-92.3
AL051982,19820909,1800,26.6,-93.0
AL051982,19820910,0000,26.8,-93.1
AL051982,19820910,0600,26.9,-94.0
AL051982,19820910,1200,27.3,-94.2
AL051982,19820910,1800,27.9,-94.1
AL051982,19820911,0000,28.4,-94.1
AL051982,19820911,0600,29.0,-94.0
AL051982,19820911,1200,29.8,-93.8
AL051982,19820911,1800,30.8,-93.4
AL051982,19820912,0000,31.8,-93.2
AL051982,19820912,0600,32.8,-92.8
AL051982,19820912,1200,33.8,-92.4
AL051982,19820912,1800,34.8,-91.8
AL061982,19820913,1200,19.8,-69.5
AL061982,19820913,1800,20.8,-70.2
AL061982,19820914,0000,21.5,-71.0
AL061982,19820914,0600,22.4,-71.8
AL061982,19820914,1200,23.5,-71.9
AL061982,19820914,1800,24.6,-71.8
AL061982,19820915,0000,25.6,-71.0
AL061982,19820915,0600,26.7,-70.3
AL061982,19820915,1200,27.8,-69.6
AL061982,19820915,1800,29.0,-68.5
AL061982,19820916,0000,30.5,-67.5
AL061982,19820916,0600,32.1,-66.7
AL061982,19820916,1200,33.6,-65.8
AL061982,19820916,1800,35.1,-65.6
AL061982,19820917,0000,36.4,-65.6
AL061982,19820917,0600,36.8,-65.6
AL061982,19820917,1200,37.1,-65.0
AL061982,19820917,1800,37.6,-63.5
AL061982,19820918,0000,38.8,-62.3
AL061982,19820918,0600,40.1,-60.7
AL061982,19820918,1200,41.6,-58.5
AL061982,19820918,1800,43.5,-56.1
AL061982,19820919,0000,45.3,-53.5
AL061982,19820919,0600,47.0,-50.5
AL061982,19820919,1200,48.5,-47.1
AL061982,19820919,1800,50.0,-43.5
AL061982,19820920,0000,50.8,-39.0
AL061982,19820920,0600,51.5,-33.5
AL061982,19820920,1200,51.8,-26.6
AL061982,19820920,1800,51.5,-19.0
AL071982,19820924,0000,25.3,-71.5
